YR MO DY HRMN SEC LATITUDE LONGITUDE DEPTH MAG FAMILY
1999 10 25 0012 50.78 34.84266 -116.39699 5.469 2.95 1715
1999 10 25 0022 59 34.84448 -116.39779 5.427 2.54 1715
1999 10 25 0224 50 34.82144 -116.38233 4.539 2.76 1715
1999 10 25 0530 24.83 34.70584 -116.28809 4.101 2.52 1715
1999 10 25 0623 13.38 34.68185 -116.2865 3.668 2.61 1715
1999 10 25 0707 53.73 34.38234 -119.27615 7.113 2.94 1715
1999 10 25 0720 46.26 34.6144 -116.29888 1.921 3.03 1715
1999 10 25 0811 23.54 34.54063 -116.25783 2.964 2.62 1715
1999 10 25 0912 34.07 34.68649 -116.3655 6.812 2.8 1715
1999 10 25 1216 43.06 34.80192 -116.29139 4.785 2.59 1715
1999 10 25 1316 34.3 34.5895 -116.27983 1.93 2.57 1715
1999 10 25 1444 59.54 34.44239 -116.21901 9.564 2.76 1715
1999 10 25 1547 27.42 34.80435 -116.26422 5.403 2.89 1715
1999 10 25 1550 47.8 34.71031 -116.29252 5.832 2.71 1715
1999 10 25 1558 45.81 34.34064 -116.11059 3.537 2.51 1715
1999 10 25 1632 22.7 34.70972 -116.34979 8.637 3.36 1715
1999 10 25 1713 53.15 37.18183 -117.80833 -1.94 2.74 NaN
1999 10 25 1717 58.63 34.6542 -116.32159 5.009 3.16 1715
1999 10 25 1750 39.66 34.62865 -116.27037 5.35 2.63 1715
1999 10 25 1824 45.87 34.52881 -116.2869 3.733 3.65 1715
1999 10 25 1826 0.98 34.62395 -116.24455 3.885 4.63 1715
1999 10 25 1831 10.13 34.68763 -116.30896 2.688 2.59 1715
1999 10 25 1849 43.4 34.61866 -116.28824 5.981 2.59 1715
1999 10 25 2002 34.04 34.4851 -116.25641 6.557 3.69 1715
1999 10 25 2017 14.07 34.86296 -116.40002 2.94 2.69 1715
1999 10 25 2126 58.69 34.60571 -116.29266 3.587 2.77 1715
1999 10 25 2253 26.31 34.67118 -116.29911 10.683 2.61 1715
1999 10 25 2322 23.94 34.61061 -116.29508 6.146 2.5 1715
1999 10 25 2348 44.37 34.38928 -115.80316 3.581 2.85 1715
1999 10 26 0022 34.7 34.86042 -116.42305 4.581 2.9 1715
1999 10 26 0312 16.62 34.86227 -116.39881 3.89 2.72 1715
1999 10 26 0319 15.3 34.82121 -116.38277 4.661 3.28 1715
1999 10 26 0321 45.9 34.8449 -116.40953 6.387 2.6 1715
1999 10 26 0351 20.5 34.50628 -116.27198 4.756 3.29 1715
1999 10 26 0356 47.91 34.70448 -116.2991 6.925 2.91 1715
1999 10 26 0429 2.69 34.62948 -116.24574 3.534 3.18 1715
1999 10 26 0532 2.15 34.6115 -116.27923 7.542 2.87 1715
1999 10 26 0602 33.71 34.84272 -116.34942 2.656 2.71 1715
1999 10 26 0605 32.34 35.51367 -116.85867 6.62 2.54 1715
1999 10 26 0631 11.65 34.82673 -116.37411 7.506 2.56 1715
1999 10 26 0828 33.36 34.86578 -116.39645 4.232 2.81 1715
1999 10 26 0951 22.47 34.82895 -116.39248 6.872 2.55 1715
1999 10 26 1331 52.31 34.53915 -116.30711 4.297 2.62 1715
1999 10 26 1427 1.85 34.61774 -116.28443 9.924 2.58 1715
1999 10 26 1457 15.98 34.62611 -116.27388 4.841 2.97 1715
1999 10 26 1645 23.15 34.10615 -116.99785 3.455 2.59 1715
1999 10 26 1711 23.05 31.98576 -116.31153 10.21 2.6 1716
1999 10 26 1946 53.54 34.84166 -116.34921 2.517 3.06 1715
1999 10 26 2016 14.44 34.67281 -116.29833 7.225 2.7 1715
1999 10 26 2222 8.11 34.70616 -116.36625 6.638 3.07 1715
1999 10 26 2244 0.37 34.65616 -116.29628 8.176 3.06 1715
1999 10 26 2259 36.35 36.44709 -117.91713 4.153 3.88 NaN
1999 10 27 0326 44.1 34.5536 -116.25978 5.868 3.05 1715
1999 10 27 0327 33.02 34.4745 -116.26851 7.36 2.89 1715
1999 10 27 0346 26.85 34.67906 -116.30689 3.994 3.21 1715
1999 10 27 0548 25.17 34.62493 -116.2461 3.996 2.85 1715
1999 10 27 0818 45.69 34.70278 -116.3248 7.462 2.63 1715
1999 10 27 0822 38.65 34.61838 -116.24465 4.054 3.28 1715
1999 10 27 0833 3.11 34.62632 -116.29586 9.088 2.68 1715
1999 10 27 0837 12.71 34.83099 -116.38277 4.819 2.88 1715
1999 10 27 0840 31 34.83083 -116.3831 4.865 2.82 1715
1999 10 27 1242 25.17 34.82151 -116.38318 4.313 2.99 1715
1999 10 27 1428 7.24 34.82118 -116.38376 4.362 2.91 1715
1999 10 27 1757 18.42 34.68944 -116.30843 9.71 2.57 1715
1999 10 27 1857 5.44 34.42196 -116.18634 10.347 2.68 1715
1999 10 27 1947 6.41 34.62955 -116.26117 4.961 3.43 1715
1999 10 27 2018 42.04 34.52803 -116.27907 8.245 3.08 1715
1999 10 27 2102 31.17 34.8607 -116.42273 4.664 3.14 1715
1999 10 27 2157 8.44 34.68634 -116.28767 3.793 2.61 1715
1999 10 27 2235 39.11 34.43516 -116.21094 3.55 3.39 1715
1999 10 28 0033 2.09 34.60654 -116.28774 8.181 2.92 1715
1999 10 28 0042 37.14 34.68191 -116.36507 6.046 3.18 1715
1999 10 28 0229 58.74 34.83059 -116.38364 4.925 3.22 1715
1999 10 28 0850 4.65 34.53828 -116.26926 6.976 2.73 1715
1999 10 28 1055 38.35 34.72042 -116.29755 8.123 2.55 1715
1999 10 28 1257 5.19 34.50601 -116.27566 6.408 2.5 1715
1999 10 28 1402 43.19 31.98507 -116.31091 10.938 2.51 1716
1999 10 28 1639 20.5 34.62304 -116.26549 4.186 3.13 1715
1999 10 28 1649 31.64 34.80241 -116.37045 3.371 2.57 1715
1999 10 28 1710 46.09 34.53499 -116.28501 5.281 3.37 1715
1999 10 28 1909 20.68 34.802 -116.37045 3.405 2.59 1715
1999 10 28 2236 15.31 34.50318 -116.26791 7.396 3.1 1715
1999 10 29 0319 16.18 34.52421 -116.28416 3.514 2.51 1715
1999 10 29 0421 14.59 34.47358 -116.26799 6.916 2.58 1715
1999 10 29 0423 3.8 34.57162 -116.2412 10.337 2.55 1715
1999 10 29 0530 46.77 34.36617 -116.14099 5.168 2.96 1715
1999 10 29 0756 17.4 35.66183 -120.78067 5.38 2.86 NaN
1999 10 29 0936 18.71 34.559 -116.26219 5.414 2.65 1715
1999 10 29 1236 37.56 34.50541 -116.27326 5.468 4.31 1715
1999 10 29 1313 47.93 34.52292 -116.28241 4.165 2.85 1715
1999 10 29 1319 49.28 34.80332 -116.31457 4.559 2.65 1715
1999 10 29 1359 15.85 34.67343 -116.30403 5.056 2.59 1715
1999 10 29 1411 1.71 34.80341 -116.28588 5.102 2.56 1715
1999 10 29 1553 0.05 34.6009 -116.28946 6.9 2.63 1715
1999 10 29 1605 59.49 34.52597 -116.24286 10.194 3.47 1715
1999 10 29 1622 51.53 34.5639 -116.26016 6.314 3.52 1715
1999 10 29 1741 33.58 34.8039 -116.31592 4.688 2.6 1715
1999 10 29 1743 16.21 34.8038 -116.31625 4.627 3.08 1715
1999 10 29 1802 23.61 34.40594 -116.18875 4.766 2.5 1715
1999 10 29 1820 49.85 34.80361 -116.31571 4.81 2.55 1715
1999 10 29 1904 39.48 34.61189 -116.30635 4.455 2.69 1715
1999 10 29 2057 46.87 34.56472 -116.23025 10.786 3.05 1715
1999 10 29 2326 2.82 34.81082 -116.29673 4.555 3.28 1715
1999 10 29 2327 12.6 34.58894 -116.23893 4.155 2.54 1715
1999 10 29 2345 5.65 34.58567 -116.26683 4.36 2.76 1715
1999 10 30 0144 8.49 34.52862 -116.28567 3.858 2.62 1715
1999 10 30 0208 47.04 34.46049 -116.23651 7.449 2.59 1715
1999 10 30 0332 59.28 34.85033 -116.35868 7.114 4.11 1715
1999 10 30 0516 31.85 34.88283 -116.25417 6.68 2.68 1715
1999 10 30 0933 56.8 34.85782 -116.40477 5.557 3.27 1715
1999 10 30 0937 3.06 35.03703 -118.91933 14.076 2.6 NaN
1999 10 30 1118 56.98 34.71241 -116.3077 9.731 3.84 1715
1999 10 30 1932 33.37 34.70013 -116.30852 5.531 2.79 1715
1999 10 30 2046 39.04 34.54465 -116.31334 5.208 2.52 1715
1999 10 30 2101 10.25 34.7955 -116.29617 6.84 2.78 1715
1999 10 30 2113 26.14 32.38756 -115.71257 3.495 2.61 NaN
1999 10 31 0025 44.54 34.82385 -116.38443 4.128 2.7 1715
1999 10 31 0133 54.72 34.60846 -116.29228 4.662 2.59 1715
1999 10 31 0209 58.97 34.52405 -116.11521 7.95 2.81 1715
1999 10 31 0628 2.76 34.83214 -116.38761 7.529 2.6 1715
1999 10 31 0700 56.88 34.58374 -116.26412 7.167 3.23 1715
1999 10 31 0908 52.1 37.34383 -116.70217 3.35 2.8 NaN
1999 10 31 1156 53.14 34.8676 -116.39171 3.118 3.26 1715
1999 10 31 1338 27.46 34.69954 -116.29251 7.756 2.76 1715
1999 10 31 1511 39.69 34.63385 -116.32229 4.764 2.5 1715
1999 10 31 1859 25.89 34.42034 -116.18205 7.175 3.44 1715
1999 10 31 1955 42.4 34.78431 -116.40294 1.778 2.65 1715
1999 10 31 2041 34.34 34.78421 -116.40262 1.748 2.5 1715
1999 10 31 2044 37.54 34.82936 -116.38443 3.966 2.5 1715
1999 10 31 2044 46 34.7068 -116.37977 7.361 3.24 1715
1999 10 31 2216 49.28 34.83456 -116.33835 5.541 3.08 1715
1999 10 31 2325 14.13 36.05735 -117.87848 2.837 3.4 1717
1999 11 1 0029 59.58 36.05493 -117.88249 2.914 3 1717
1999 11 1 0153 46.53 34.30721 -116.84573 1.881 3.15 1715
1999 11 1 0159 22.99 34.48056 -116.23379 10.964 2.94 1715
1999 11 1 0200 28.71 34.32203 -116.11548 3.998 3.42 1715
1999 11 1 0217 37.92 32.58083 -118.0745 7.08 2.63 NaN
1999 11 1 0311 47.24 34.78496 -116.35277 3.862 2.64 1715
1999 11 1 0340 34.55 34.38984 -119.75448 9.575 3.02 NaN
1999 11 1 0443 24.52 34.81453 -116.30629 4.147 2.75 1715
1999 11 1 0443 36.05 34.32186 -116.11536 4.117 2.74 1715
1999 11 1 0704 22.83 34.56974 -116.26211 6.006 2.87 1715
1999 11 1 0717 25.63 34.67522 -116.29017 7.197 2.94 1715
1999 11 1 0821 47.23 34.55289 -116.26033 5.137 3.27 1715
1999 11 1 0913 19.34 34.80235 -116.26492 5.1 2.56 1715
1999 11 1 1050 0.05 32.02357 -115.74619 8.473 2.5 NaN
1999 11 1 1105 2.73 34.79129 -116.30064 5.627 2.85 1715
1999 11 1 1830 49.22 36.05469 -117.88153 3.11 2.8 1717
1999 11 1 1911 55.38 34.4239 -116.18991 5.801 3 1715
1999 11 1 1942 47.7 34.40505 -116.24917 5.128 2.66 1715
1999 11 1 2019 10.48 33.16157 -116.01454 8.402 3.51 NaN
1999 11 1 2037 6.54 34.62753 -116.26663 4.564 2.67 1715
1999 11 1 2243 12.8 34.69883 -116.31268 4.24 2.57 1715
1999 11 2 0336 48.17 34.8374 -116.35645 6.93 2.77 1715
1999 11 2 0408 37.56 34.57319 -116.26568 7.938 2.91 1715
1999 11 2 0554 30.89 34.80234 -116.31627 4.443 2.76 1715
1999 11 2 0908 51.6 34.68833 -116.30738 3.151 3.44 1715
1999 11 2 1000 13.26 34.69127 -116.30914 3.021 2.98 1715
1999 11 2 1203 11.17 34.82825 -116.37432 6.858 2.63 1715
1999 11 2 1658 5.03 34.82842 -116.3412 6.67 2.87 1715
1999 11 2 1757 23.25 34.65494 -116.29588 8.706 2.89 1715
1999 11 3 0012 24.87 34.82988 -116.33316 2.795 2.54 1715
1999 11 3 0032 47.19 34.64375 -116.27666 5.95 3.02 1715
1999 11 3 0128 7.27 34.52704 -116.2906 3.834 2.61 1715
1999 11 3 0206 52.36 34.8105 -116.2505 0.67 2.73 1715
1999 11 3 0252 22.77 34.80053 -116.2879 4.706 3.29 1715
1999 11 3 0255 5.82 34.80148 -116.28786 5.207 3.77 1715
1999 11 3 0327 57.08 34.84874 -116.34897 8.011 4.04 1715
1999 11 3 0330 0.89 34.84607 -116.36312 6.303 3.46 1715
1999 11 3 0408 34.25 34.84652 -116.36132 6.131 2.95 1715
1999 11 3 0437 45.43 34.69131 -116.38088 3.536 3.21 1715
1999 11 3 0823 7.36 34.84418 -116.36293 6.073 2.56 1715
1999 11 3 1337 12.32 34.83636 -116.32541 4.675 2.83 1715
1999 11 3 1852 23.21 34.7132 -116.2797 5.986 3.2 1715
1999 11 4 0309 25.24 34.55791 -116.24398 9.623 2.77 1715
1999 11 4 0500 1.05 34.71248 -116.29965 6.541 3.53 1715
1999 11 4 1004 39.83 34.84812 -116.3607 7.044 2.56 1715
1999 11 4 1403 31.07 34.2925 -116.07818 2.07 2.89 1715
1999 11 4 1638 8.83 35.7548 -116.55316 5.942 2.56 NaN
1999 11 4 1910 56.76 34.83833 -116.38862 4.123 3.31 1715
1999 11 4 1922 11.29 34.8383 -116.38867 4.437 2.74 1715
1999 11 4 2157 1.84 31.75333 -116.19233 3.3 2.51 NaN
1999 11 4 2311 30 34.75446 -116.34472 5.698 2.65 1715
1999 11 4 2349 59.61 34.84549 -116.34931 2.244 2.99 1715
1999 11 5 1721 28.08 34.80294 -116.31605 4.658 3.04 1715
1999 11 5 1802 57.43 34.61496 -116.29434 7.448 3.36 1715
1999 11 5 2058 55.61 34.85229 -116.34168 1.852 2.57 1715
1999 11 5 2225 10.57 34.55315 -116.26862 10.947 2.5 1715
1999 11 6 0012 16.85 34.49222 -116.23711 3.972 3.08 1715
1999 11 6 0127 47.36 34.51348 -116.26101 8.59 2.96 1715
1999 11 6 0347 34.22 34.82821 -116.38758 3.548 3.5 1715
1999 11 6 1757 23.2 34.83594 -116.33215 6.037 3.36 1715
1999 11 6 1919 39.33 34.69066 -116.30873 3.14 2.69 1715
1999 11 6 2215 48.57 34.57181 -116.26186 5.738 2.95 1715
1999 11 6 2306 11.62 34.64974 -116.29319 7.842 2.53 1715
1999 11 7 0138 38.71 34.85189 -116.28946 7.664 2.8 1715
1999 11 7 0633 17.99 32.68267 -117.35267 11.99 2.78 NaN
1999 11 7 0647 49.88 34.78604 -116.29683 4.45 4.03 1715
1999 11 7 0758 9.77 34.86159 -116.39989 3.872 3.03 1715
1999 11 7 0901 47.34 34.7941 -116.29843 5.842 2.9 1715
1999 11 7 0903 44.89 34.68976 -116.30935 2.965 2.8 1715
1999 11 7 0920 52.55 34.60918 -116.30589 5.749 3.21 1715
1999 11 7 1023 41.27 34.84511 -116.35943 5.52 2.87 1715
1999 11 7 1136 49.18 34.60021 -116.21627 9.743 2.9 1715
1999 11 7 1137 57.66 34.63683 -116.32269 6.167 3.1 1715
1999 11 7 1617 21.81 34.84479 -116.3605 5.828 2.9 1715
1999 11 7 1736 34.19 34.78739 -116.29719 7.755 2.91 1715
1999 11 7 1853 59.8 34.78742 -116.2973 7.407 2.56 1715
1999 11 7 2140 17.91 35.0195 -116.407 9.12 2.51 1715
1999 11 7 2329 30.86 36.96583 -117.51167 -1.71 2.51 NaN
1999 11 8 0153 12.72 37.34967 -118.59267 5.61 4.33 1718
1999 11 8 0248 55.7 34.52 -116.20433 9.12 2.57 1715
1999 11 8 0337 5.87 37.35682 -118.6029 2.759 2.96 1718
1999 11 8 0344 59.11 37.35801 -118.60444 2.501 2.95 1718
1999 11 8 0430 58.36 37.31183 -118.67467 -1.79 2.7 1718
1999 11 8 0452 24.06 34.67205 -116.29728 6.502 2.67 1715
1999 11 8 0528 11.22 34.80408 -116.26422 5.452 2.61 1715
1999 11 8 0744 40.22 34.78296 -116.35091 5.134 3.31 1715
1999 11 8 0800 0.23 34.54216 -116.26327 5.555 2.51 1715
1999 11 8 1232 28.13 34.80301 -116.28696 5.41 2.68 1715
1999 11 8 1450 2.32 32.64216 -117.34085 9.352 2.51 1719
1999 11 8 1631 19.96 34.60543 -116.2739 2.52 3.43 1715
1999 11 8 2234 20.95 34.63296 -116.30274 9.465 2.54 1715
1999 11 9 0153 50.65 34.3494 -116.13767 1.861 2.66 1715
1999 11 9 0222 44.79 32.64216 -117.34224 9.629 2.69 1719
1999 11 9 0320 20.77 34.68693 -116.29155 3.281 2.5 1715
1999 11 9 0320 37.37 34.80735 -116.2886 2.961 2.85 1715
1999 11 9 0704 32.38 34.85235 -116.33575 2.452 2.6 1715
1999 11 9 0938 32.78 34.67603 -116.28872 6.957 2.76 1715
1999 11 9 1102 51.39 34.67623 -116.28788 6.026 2.79 1715
1999 11 9 1204 19.98 34.29328 -116.08028 2.177 2.98 1715
1999 11 9 1500 3.76 32.75264 -115.50159 9.933 2.74 NaN
1999 11 9 1718 38.12 34.2926 -116.07935 2.146 2.56 1715
1999 11 9 1754 26.32 34.53129 -116.26506 9.398 2.83 1715
1999 11 9 2025 19.78 34.55624 -116.26598 7.427 2.74 1715
1999 11 10 0141 16.39 34.50172 -115.94349 3.23 2.79 1715
1999 11 10 0143 35.5 34.50172 -115.94265 3.252 2.71 1715
1999 11 10 0415 26.54 34.52401 -116.28403 3.864 3.36 1715
1999 11 10 0738 27.83 34.85809 -116.39249 6.731 2.59 1715
1999 11 10 0919 26.8 36.00725 -117.80593 2.256 2.59 1715
1999 11 10 0937 40.02 36.00727 -117.80544 2.406 2.84 1715
1999 11 10 1157 53.49 34.72815 -116.05376 1.512 2.75 1715
1999 11 10 1455 7.2 34.84479 -116.35943 5.419 3.21 1715
1999 11 10 2249 45.73 34.84702 -116.40283 4.609 2.94 1715
1999 11 11 0039 18.48 34.34463 -116.47023 9.261 3.51 1715
1999 11 11 0115 40.25 34.65066 -116.29417 7.474 3.15 1715
1999 11 11 0200 17.54 34.51613 -116.19075 10.541 2.64 1715
1999 11 11 0607 12.28 34.84978 -116.35075 6.487 3.1 1715
1999 11 11 1126 4.88 35.9995 -120.6405 2.27 2.5 NaN
1999 11 11 1151 11.32 34.52324 -116.27486 7.34 2.58 1715
1999 11 11 1454 57.47 32.43698 -115.34209 3.213 2.69 1720
1999 11 11 1529 42.29 35.1207 -118.66568 11.154 2.85 NaN
1999 11 11 2254 36.48 34.85937 -116.42 5.038 2.76 1715
1999 11 12 0053 12.37 32.43643 -115.34246 2.857 2.56 1720
1999 11 12 0328 7.9 35.67926 -118.10859 10.041 2.96 1715
1999 11 12 0541 22.95 34.05795 -117.25779 12.729 3.22 NaN
1999 11 12 0821 21.54 34.64394 -115.83384 0.735 2.53 1715
1999 11 12 1504 55.24 32.46995 -115.30771 9.571 2.61 1721
1999 11 12 1507 50.61 32.4975 -115.40433 10.369 3.12 1721
1999 11 12 1531 54.25 32.49804 -115.40375 10.144 2.53 1721
1999 11 12 1533 19.01 32.46949 -115.30773 9.506 2.62 1721
1999 11 12 1533 40.99 32.46956 -115.30842 9.624 2.66 1721
1999 11 12 1701 23.05 32.46955 -115.3071 9.087 2.58 1721
1999 11 12 1711 24.6 34.82094 -116.42849 5.492 2.56 1715
1999 11 12 1711 40.67 32.46861 -115.30754 9.658 2.77 1721
1999 11 12 1741 45.15 32.50522 -115.32593 24.618 3.11 1721
1999 11 12 1753 20.88 34.67692 -116.36811 7.094 2.64 1715
1999 11 12 1758 34.9 35.35793 -118.58871 6.988 3.03 NaN
1999 11 12 1801 44.86 32.50638 -115.32707 24.77 3.52 1721
1999 11 12 1808 14.13 32.50472 -115.32543 24.647 3.61 1721
1999 11 12 1825 11.8 32.50664 -115.32868 24.707 3.27 1721
1999 11 12 1931 37.3 32.46844 -115.31142 9.706 2.66 1721
1999 11 12 2045 26.87 34.40161 -116.16004 9.884 2.52 1715
1999 11 13 0505 16.16 34.36999 -116.19309 3.632 2.53 1715
1999 11 13 0609 12.21 34.68141 -116.30678 9.991 2.96 1715
1999 11 13 0633 37.01 34.63996 -116.28801 6.794 2.99 1715
1999 11 13 1419 49.62 34.16206 -116.81861 6.999 3.12 1715
1999 11 14 0054 59.9 34.43331 -116.25935 11.184 3.18 1715
1999 11 14 0158 54.03 32.49529 -115.40446 11.388 2.5 1721
1999 11 14 0406 4.73 34.86402 -116.40595 3.342 2.53 1715
1999 11 14 1052 35.03 34.83286 -116.38762 3.397 2.5 1715
1999 11 14 1221 51.71 34.57747 -116.2602 6.716 2.59 1715
1999 11 14 1347 15.65 33.22435 -116.08028 6.147 2.66 1722
1999 11 14 1420 8.9 34.8345 -116.41117 7.31 4.42 1715
1999 11 14 1427 44.76 34.83222 -116.40828 6.687 2.68 1715
1999 11 14 1852 3.83 34.48315 -116.26352 5.361 2.86 1715
1999 11 14 1905 25.19 34.48292 -116.26302 4.889 3.13 1715
1999 11 14 2059 28.97 34.52638 -116.27365 7.633 2.93 1715
1999 11 15 0017 50.35 34.4587 -116.27082 10.551 2.67 1715
1999 11 15 0414 26.95 34.84846 -116.35852 7.082 2.56 1715
1999 11 15 0553 46.97 34.80233 -116.36567 3.713 2.51 1715
1999 11 15 0606 28.77 34.69453 -116.359 7.975 2.51 1715
1999 11 15 0706 45.24 34.71058 -116.30574 7.617 2.76 1715
1999 11 15 1102 24.72 34.41641 -116.18561 6.828 3.04 1715
1999 11 15 1118 25.17 34.69673 -116.30052 6.883 2.58 1715
1999 11 15 1502 4.43 34.59517 -116.26135 9.861 2.53 1715
1999 11 15 1948 32.98 34.83372 -116.40929 7.072 2.5 1715
1999 11 16 0157 4.38 34.95867 -116.42883 2.55 2.5 1715
1999 11 16 0552 20.58 34.81332 -116.43079 6.335 3.06 1715
1999 11 16 0552 41.09 34.54409 -116.30438 5.753 3 1715
1999 11 16 0815 17.94 34.80195 -116.37119 4.253 2.74 1715
1999 11 16 0910 42.8 34.79799 -116.32318 7.463 2.84 1715
1999 11 16 0947 42.65 34.7257 -116.3258 9.797 2.54 1715
1999 11 16 0949 8.46 34.35955 -116.1288 7.237 2.53 1715
1999 11 17 0543 46.66 34.6386 -115.83444 0.98 2.59 1715
1999 11 17 0656 27.06 34.71402 -116.3026 10.324 2.82 1715
1999 11 17 0714 37.95 34.5166 -116.25576 4.875 2.76 1715
1999 11 17 1336 33.22 34.80317 -116.37098 4.304 2.85 1715
1999 11 17 1502 14.77 34.57558 -116.24999 7.744 2.98 1715
1999 11 17 1803 32.64 32.17997 -115.79732 8.144 2.66 NaN
1999 11 18 0103 49.77 34.80289 -116.36528 3.83 2.96 1715
1999 11 18 0350 10.28 34.77744 -116.39175 0.532 2.73 1715
1999 11 18 0401 25.98 34.54181 -118.11391 12.861 2.79 NaN
1999 11 18 0421 36.04 34.68815 -116.30364 12.32 2.87 1715
1999 11 18 0709 4.17 34.86421 -116.39902 1.63 3.49 1715
1999 11 18 0718 6.3 34.57001 -116.26214 6.528 2.69 1715
1999 11 18 1029 55.89 33.16572 -115.59172 4.152 3.43 1723
1999 11 18 1337 36.29 34.84499 -116.34733 4.014 2.57 1715
1999 11 18 1542 23.02 32.10051 -116.19572 14.694 2.72 NaN
1999 11 18 1714 9.65 33.32809 -116.33377 13.389 2.5 NaN
1999 11 18 1915 34.58 34.624 -116.65198 5.392 2.78 1715
1999 11 18 2109 27.68 34.83952 -116.40187 3.773 2.76 1715
1999 11 18 2132 28.46 36.09479 -117.84948 1.867 2.59 NaN
1999 11 19 0145 14.38 36.05384 -117.88523 2.828 2.63 1717
1999 11 19 0256 21.6 33.39618 -116.36859 7.776 2.74 NaN
1999 11 19 0557 31.28 34.54241 -116.30366 5.716 3.63 1715
1999 11 19 0605 50.12 34.48713 -116.26164 5.132 2.83 1715
1999 11 19 1322 42.19 34.67533 -116.33771 3.953 2.76 1715
1999 11 19 1858 26.63 37.0405 -121.53667 8.88 3.49 NaN
1999 11 19 2332 14.01 34.60549 -116.28612 5.471 2.71 1715
1999 11 20 0335 56.48 34.68951 -116.36004 9.129 2.54 1715
1999 11 21 0220 56.88 37.45483 -118.895 -2.08 2.99 NaN
1999 11 21 0702 56.26 37.4075 -117.05583 2.7 3.06 1695
1999 11 21 0840 26 34.54283 -120.89233 1.95 2.54 NaN
1999 11 21 1811 41.22 32.95939 -117.65515 7.479 2.62 NaN
1999 11 21 2210 4.86 33.19185 -115.56181 3.73 2.59 NaN
1999 11 21 2215 38.41 34.622 -116.24772 3.832 3.19 1715
1999 11 22 0438 20.85 37.5075 -118.89817 5.51 2.8 NaN
1999 11 22 0516 41.52 34.70906 -116.33333 6.571 3.15 1715
1999 11 22 1703 31.73 34.66835 -116.35248 5.739 2.67 1715
1999 11 22 1704 13.53 33.16542 -115.58741 3.638 2.5 1723
1999 11 22 1925 14 34.82966 -116.34062 8.858 2.65 1715
1999 11 22 2038 36.42 34.52334 -116.27696 7.535 2.8 1715
1999 11 22 2134 5.66 37.50191 -118.82457 5.977 3.02 NaN
1999 11 23 0100 40.41 36.08367 -120.35233 4.16 2.83 NaN
1999 11 23 1428 35.84 34.83837 -116.39757 4.794 2.84 1715
1999 11 23 1552 32.95 34.40476 -116.18892 11.524 3.03 1715
1999 11 23 1831 30.7 33.09983 -117.97782 8.904 2.61 1724
1999 11 24 0402 9.4 34.10626 -117.00401 4.034 2.86 1725
1999 11 24 0918 1.28 34.80133 -116.33533 2.756 2.98 1715
1999 11 24 1121 43.49 34.82955 -116.40399 8.768 2.78 1715
1999 11 25 0154 3.85 33.17343 -115.58767 3.599 3.55 896
1999 11 25 0310 59.37 34.41124 -116.49211 9.605 2.52 1715
1999 11 25 0412 26.22 34.45359 -116.2449 4.252 2.71 1715
1999 11 25 0422 17.23 34.454 -116.24427 4.367 2.68 1715
1999 11 25 0518 59.54 34.83401 -116.40895 7.128 3.46 1715
1999 11 25 0740 57.15 34.5558 -116.26242 5.727 2.54 1715
1999 11 25 1115 17.06 34.80605 -116.2952 7.587 2.69 1715
1999 11 25 1226 35.38 33.46519 -116.57263 11.218 2.52 NaN
1999 11 25 1601 30.46 35.92947 -117.23244 6.208 3.02 NaN
1999 11 25 1712 29.82 34.57446 -116.25609 4.335 2.57 1715
1999 11 25 1801 32.78 34.82442 -116.38275 5.089 2.78 1715
1999 11 25 2148 11.28 34.58728 -116.24641 4.809 2.6 1715
1999 11 26 0015 55.26 31.715 -116.0905 -0.11 2.91 NaN
1999 11 26 0731 27.08 36.05221 -117.88046 3.397 2.96 NaN
1999 11 26 0731 49.03 34.77882 -116.33355 3.53 2.8 1715
1999 11 27 0130 46.94 34.47281 -116.24956 5.784 2.63 1715
1999 11 27 1836 46.34 34.67706 -116.30654 4.047 3.28 1715
1999 11 27 1838 5.88 34.63379 -116.23401 5.165 3.02 1715
1999 11 27 1838 56.15 34.67706 -116.30597 4.154 2.76 1715
1999 11 28 0237 28.16 34.62498 -116.25486 4.321 3.15 1715
1999 11 28 1147 2.35 33.01641 -117.74867 11.797 2.56 NaN
1999 11 28 1153 29.61 37.406 -116.93267 4.13 2.62 NaN
1999 11 29 0458 14.64 34.408 -116.16904 8.227 2.62 1715
1999 11 30 1827 1.99 34.13203 -118.43041 3.838 3.21 1726
1999 11 30 1846 26.89 34.13085 -118.43069 3.905 3.03 1726
1999 11 30 1902 37.87 36.29117 -120.861 1.47 2.6 NaN
1999 12 1 1639 26 37.46183 -116.90467 3.44 3.13 NaN
1999 12 1 1644 30.04 34.85525 -116.34638 7.33 3.58 1715
1999 12 1 1739 57.84 34.69889 -116.31179 4.12 2.5 1715
1999 12 2 0219 23.89 34.15611 -117.45052 13.73 3.07 NaN
1999 12 2 0515 57 34.4357 -116.26311 8.867 2.65 1715
1999 12 2 2122 26.02 34.40665 -116.16047 9.887 2.53 1715
1999 12 2 2320 12.23 34.20476 -117.57914 5.306 2.5 NaN
1999 12 3 0403 23.17 34.86323 -116.39797 5.075 2.68 1715
1999 12 3 0554 55.79 34.66804 -116.33867 7.186 3.09 1715
1999 12 3 1007 34.54 34.87386 -116.3539 4.262 2.6 1715
